alopécie	f	alopécies
alose	f	aloses
alouate	m	alouates
alouette	f	alouettes
alourdissement	m	alourdissements
aloyage	m	aloyages
aloyau	m	aloyaux
aloès	m	aloès
alpaga	m	alpagas
alpage	m	alpages
alpax	m	alpax
alpe	f	alpes
alpenstock	m	alpenstocks
alpha	m	alpha
alphabet	m	alphabets
alphabétisation	f	alphabétisations
alphabétisme	m	alphabétismes
alphonse	m	alphonses
alpiculteur	m	alpiculteurs
alpiculture	f	alpicultures
alpinisme	m	alpinismes
alpiste	m	alpistes
alsace	m	alsaces
alsacien	m	alsaciens
alsacienne	f	alsaciennes
altaïque	m	altaïques
altercation	f	altercations
altermondialisme	m	altermondialismes
alternance	f	alternances
alternat	m	alternats
alternateur	m	alternateurs
alternative	f	alternatives
altesse	f	altesses
althaea	m	althaeas
altimètre	m	altimètres
altimétrie	f	altimétries
altiport	m	altiports
altise	f	altises
altitude	f	altitudes
altocumulus	m	altocumulus
altruisme	m	altruismes
altérabilité	f	altérabilités
altérant	m	altérants
altération	f	altérations
altérité	f	altérités
alucite	f	alucites
aluette	f	aluettes
aluminage	m	aluminages
aluminate	m	aluminates
alumine	f	alumines
aluminiage	m	aluminiages
aluminium	m	aluminiums
aluminosilicate	m	aluminosilicates
aluminothermie	f	aluminothermies
aluminure	f	aluminures
alun	m	aluns
alunage	m	alunages
alunation	f	alunations
alunissage	m	alunissages
alunite	f	alunites
alysse	f	alysses
alysson	m	alyssons
alyte	m	alytes
alèse	f	alèses
aléa	m	aléas
alémanique	m	alémaniques
alépine	f	alépines
alérion	m	alérions
alésage	m	alésages
aléseur	m	aléseurs
aléseuse	f	aléseuses
aléseuse	f	aléseuses
alésoir	m	alésoirs
alêne	f	alênes
amabilité	f	amabilités
amadou	m	amadous
amadouement	m	amadouements
amadouvier	m	amadouviers
amaigrissement	m	amaigrissements
amalgamation	f	amalgamations
amalgame	m	amalgames
amandaie	f	amandaies
amande	f	amandes
amandier	m	amandiers
amanite	f	amanites
amant	m	amants
amante	f	amantes
amarantacée	f	amarantacées
amareyeur	m	amareyeurs
amarinage	m	amarinages
amarrage	m	amarrages
amarre	f	amarres
amaryllidacée	f	amaryllidacées
amas	m	amas
amassage	m	amassages
amassement	m	amassements
amassette	f	amassettes
amatelotage	m	amatelotages
amateurisme	m	amateurismes
amaurose	f	amauroses
amazone	f	amazones
amazonien	m	amazoniens
amazonienne	f	amazoniennes
amazonite	f	amazonites
ambassade	f	ambassades
ambassadeur	m	ambassadeurs
ambassadrice	f	ambassadrices
ambiance	f	ambiances
ambigu	m	ambigus
ambiguïté	f	ambiguïtés
ambiophonie	f	ambiophonies
ambitieux	m	ambitieux
ambitieuse	f	ambitieuses
ambition	f	ambitions
ambivalence	f	ambivalences
amble	m	ambles
amblyopie	f	amblyopies
amblyoscope	m	amblyoscopes
amblystome	m	amblystomes
ambon	m	ambons
ambre	m	ambres
ambroisie	f	ambroisies
ambrosie	f	ambrosies
ambulacre	m	ambulacres
ambulance	f	ambulances
ambulancier	m	ambulanciers
ambulancière	f	ambulancières
ambulant	m	ambulants
ambulante	f	ambulantes
ambulation	f	ambulations
amen	m	amen
amenage	m	amenages
amende	f	amendes
amendement	m	amendements
amentifère	m	amentifères
amenuisement	m	amenuisements
amenée	f	amenées
amer	m	amers
amerrissage	m	amerrissages
amertume	f	amertumes
ameublement	m	ameublements
ameublissement	m	ameublissements
ameutement	m	ameutements
amharique	m	amhariques
ami	m	amis
amie	f	amies
amiante	m	amiantes
amibe	f	amibes
amibiase	f	amibiases
amicale	f	amicales
amict	m	amicts
amide	m	amides
amidon	m	amidons
amidonnage	m	amidonnages
amidonnerie	f	amidonneries
amidonnier	m	amidonniers
amidopyrine	f	amidopyrines
amie	f	amies
amincissement	m	amincissements
amine	f	amines
aminoplaste	m	aminoplastes
amiral	m	amiraux
amirauté	f	amirautés
amitié	f	amitiés
amitose	f	amitoses
amitriptyline	f	amitriptylines
ammodyte	f	ammodytes
ammoniaque	f	ammoniaques
ammonisation	f	ammonisations
ammonite	f	ammonites
ammonium	m	ammoniums
ammophile	f	ammophiles
amniocentèse	f	amniocentèses
amnios	m	amnios
amnioscopie	f	amnioscopies
amnistie	f	amnisties
amnistié	m	amnistiés
amnistiée	f	amnistiées
amnésie	f	amnésies
amochage	m	amochages
amodiateur	m	amodiateurs
amodiation	f	amodiations
amoindrissement	m	amoindrissements
amollissement	m	amollissements
amome	m	amomes
amoncelage	m	amoncelages
amoncellement	m	amoncellements
amoncèlement	m	amoncèlements
amont	m	amonts
amontillado	m	amontillados
amoralisme	m	amoralismes
amoralité	f	amoralités
amorce	f	amorces
amorcement	m	amorcements
amorti	m	amortis
amortie	f	amorties
amortie	f	amorties
amortissage	m	amortissages
amortissement	m	amortissements
amortisseur	m	amortisseurs
amorçage	m	amorçages
amour	m	amours
amour-propre	m	amours-propres
amourette	f	amourettes
amoureux	m	amoureux
amoureuse	f	amoureuses
amovibilité	f	amovibilités
amoxicilline	f	amoxicillines
amphi	m	amphis
amphiarthrose	f	amphiarthroses
amphibie	m	amphibies
amphibien	m	amphibiens
amphibole	f	amphiboles
amphibologie	f	amphibologies
amphictyon	m	amphictyons
amphictyonie	f	amphictyonies
amphigouri	m	amphigouris
amphimixie	f	amphimixies
amphioxus	m	amphioxus
amphisbène	m	amphisbènes
amphithéâtre	m	amphithéâtres
amphitryon	m	amphitryons
ampholyte	m	ampholytes
amphore	f	amphores
amphétamine	f	amphétamines
ampleur	f	ampleurs
ampli	m	amplis
ampliation	f	ampliations
amplication	f	amplications
amplificateur	m	amplificateurs
amplification	f	amplifications
amplitude	f	amplitudes
ampoule	f	ampoules
ampullaire	f	ampullaires
amputation	f	amputations
amputé	m	amputés
amputée	f	amputées
ampère	m	ampères
ampèremètre	m	ampèremètres
ampélidacée	f	ampélidacées
ampélographie	f	ampélographies
ampélopsis	m	ampélopsis
amulette	f	amulettes
amurage	m	amurages
amure	f	amures
amusant	m	amusants
amuse-gueule	m	amuse-gueule
amusement	m	amusements
amusette	f	amusettes
amuseur	m	amuseurs
amuseuse	f	amuseuses
amusie	f	amusies
amuïssement	m	amuïssements
amygdale	f	amygdales
amygdalectomie	f	amygdalectomies
amygdalite	f	amygdalites
amylase	f	amylases
amylasémie	f	amylasémies
amyle	m	amyles
amylobacter	m	amylobacters
amylène	m	amylènes
amyotrophie	f	amyotrophies
amélioration	f	améliorations
améliorissement	m	améliorissements
aménagement	m	aménagements
aménageur	m	aménageurs
aménité	f	aménités
aménorrhée	f	aménorrhées
américain	m	américains
américaine	f	américaines
américaine	f	américaines
américanisation	f	américanisations
américanisme	m	américanismes
américanité	f	américanités
américanophilie	f	américanophilies
américium	m	américiums
amérindien	m	amérindiens
amérindienne	f	amérindiennes
amétropie	f	amétropies
an	m	ans
ana	m	ana
anabaptisme	m	anabaptismes
anabolisant	m	anabolisants
anabolisme	m	anabolismes
anabolite	m	anabolites
anacardier	m	anacardiers
anachorétisme	m	anachorétismes
anachronisme	m	anachronismes
anacoluthe	f	anacoluthes
anaconda	m	anacondas
anacrouse	f	anacrouses
anacruse	f	anacruses
anaglyphe	m	anaglyphes
anaglyptique	f	anaglyptiques
anagogie	f	anagogies
anagramme	f	anagrammes
anale	f	anales
analeptique	m	analeptiques
analgésie	f	analgésies
analgésique	m	analgésiques
analité	f	analités
analogie	f	analogies
analogon	m	analogons
analphabétisme	m	analphabétismes
analycité	f	analycités
analysant	m	analysants
analyse	f	analyses
analyseur	m	analyseurs
analysé	m	analysés
analysée	f	analysées
analytique	f	analytiques
anamnèse	f	anamnèses
anamorphose	f	anamorphoses
ananas	m	ananas
anapeste	m	anapestes
anaphase	f	anaphases
anaphore	f	anaphores
anaphorèse	f	anaphorèses
anaphrodisie	f	anaphrodisies
anaphylaxie	f	anaphylaxies
anaplastie	f	anaplasties
anar	m	anars
anarchie	f	anarchies
anarchisant	m	anarchisants
anarchisante	f	anarchisantes
anarchisation	f	anarchisations
anarchisme	m	anarchismes
anarcho-syndicalisme	m	anarcho-syndicalismes
anarthrie	f	anarthries
anasarque	f	anasarques
anastigmat	m	anastigmats
anastomose	f	anastomoses
anastrophe	f	anastrophes
anathématisation	f	anathématisations
anathémisation	f	anathémisations
anatidé	m	anatidés
anatife	m	anatifes
anatocisme	m	anatocismes
anatomie	f	anatomies
anatomisation	f	anatomisations
anatomopathologie	f	anatomopathologies
anavenin	m	anavenins
anaérobiose	f	anaérobioses
anche	f	anches
anchois	m	anchois
ancien	m	anciens
ancienne	f	anciennes
ancienneté	f	anciennetés
ancolie	f	ancolies
ancrage	m	ancrages
ancre	f	ancres
andain	m	andains
andalou	m	andalous
andalouse	f	andalouses
andante	m	andantes
andin	m	andins
andine	f	andines
andouille	f	andouilles
andouiller	m	andouillers
andouillette	f	andouillettes
andrinople	f	andrinoples
androcée	m	androcées
androgenèse	f	androgenèses
androgène	m	androgènes
androgénie	f	androgénies
andrologie	f	andrologies
andropause	f	andropauses
androstérone	f	androstérones
androïde	m	androïdes
andrène	m	andrènes
andésite	f	andésites
anecdote	f	anecdotes
anecdotier	m	anecdotiers
anecdotière	f	anecdotières
anesthésiant	m	anesthésiants
anesthésie	f	anesthésies
anesthésiologie	f	anesthésiologies
anesthésique	m	anesthésiques
aneth	m	aneths
anfractuosité	f	anfractuosités
angarie	f	angaries
ange	m	anges
angelet	m	angelets
angelot	m	angelots
angelus	m	angelus
angevin	m	angevins
angevine	f	angevines
angiectasie	f	angiectasies
angiite	f	angiites
angine	f	angines
angineux	m	angineux
angineuse	f	angineuses
angiocardiographie	f	angiocardiographies
angiocholite	f	angiocholites
angiographie	f	angiographies
angiologie	f	angiologies
angiome	m	angiomes
angioplastie	f	angioplasties
angiosperme	f	angiospermes
anglais	m	anglais
anglaise	f	anglaises
anglaisage	m	anglaisages
anglaise	f	anglaises
angle	m	angles
angledozer	m	angledozers
anglet	m	anglets
anglican	m	anglicans
anglicane	f	anglicanes
anglicanisme	m	anglicanismes
anglicisant	m	anglicisants
anglicisation	f	anglicisations
anglicisme	m	anglicismes
anglo-normand	m	anglo-normands
anglo-normande	f	anglo-normandes
anglo-saxon	m	anglo-saxons
anglo-saxonne	f	anglo-saxonnes
anglomanie	f	anglomanies
anglophilie	f	anglophilies
anglophobie	f	anglophobies
angoisse	f	angoisses
angoissé	m	angoissés
angoissée	f	angoissées
angolais	m	angolais
angolaise	f	angolaises
angon	m	angons
angor	m	angors
angora	m	angoras
angstroem	m	angstroems
anguille	f	anguilles
anguillidé	m	anguillidés
anguillule	f	anguillules
anguillère	f	anguillères
angulaire	m	angulaires
angusticlave	m	angusticlaves
angustura	f	angusturas
angusture	f	angustures
angéite	f	angéites
angélisation	f	angélisations
angélisme	m	angélismes
angélus	m	angélus
anhidrose	f	anhidroses
anhydride	m	anhydrides
anhydrite	f	anhydrites
anhélation	f	anhélations
ani	m	anis
anicroche	f	anicroches
aniline	f	anilines
anilisme	m	anilismes
anima	m	animas
animadversion	f	animadversions
animal	m	animaux
animalcule	m	animalcules
animalerie	f	animaleries
animalisation	f	animalisations
animalité	f	animalités
animateur	m	animateurs
animatrice	f	animatrices
animation	f	animations
anime	f	animes
animisme	m	animismes
animosité	f	animosités
animé	m	animés
anion	m	anions
anis	m	anis
anisette	f	anisettes
anisogamie	f	anisogamies
anisotropie	f	anisotropies
anisé	m	anisés
ankylose	f	ankyloses
annale	f	annales
annalité	f	annalités
anneau	m	anneaux
annellation	f	annellations
annelé	m	annelés
annexe	f	annexes
annexion	f	annexions
annexionnisme	m	annexionnismes
annihilation	f	annihilations
anniversaire	m	anniversaires
annonce	f	annonces
annonceur	m	annonceurs
annonceuse	f	annonceuses
annonciateur	m	annonciateurs
annonciation	f	annonciations
annoncier	m	annonciers
annoncière	f	annoncières
annone	f	annones
annotateur	m	annotateurs
annotatrice	f	annotatrices
annotation	f	annotations
annuaire	m	annuaires
annualisation	f	annualisations
annualité	f	annualités
annuité	f	annuités
annulaire	m	annulaires
annulation	f	annulations
année	f	années
année-lumière	f	années-lumières
anobli	m	anoblis
anoblie	f	anoblies
anoblissement	m	anoblissements
anode	f	anodes
anodisation	f	anodisations
anomala	m	anomalas
anomale	m	anomales
anomalie	f	anomalies
anomie	f	anomies
anonymat	m	anonymats
anonymisation	f	anonymisations
anophtalmie	f	anophtalmies
anophèle	m	anophèles
anorak	m	anoraks
anorexie	f	anorexies
anormal	m	anormaux
anormale	f	anormales
anormalisation	f	anormalisations
anormalité	f	anormalités
anosmie	f	anosmies
anoure	m	anoures
anoxémie	f	anoxémies
ansage	m	ansages
anse	f	anses
anspect	m	anspects
ansérine	f	ansérines
antagonisation	f	antagonisations
antagonisme	m	antagonismes
antalgique	m	antalgiques
antan	m	antans
ante	f	antes
antenne	f	antennes
anthologie	f	anthologies
anthonome	m	anthonomes
anthozoaire	m	anthozoaires
anthracite	m	anthracites
anthracnose	f	anthracnoses
anthracose	f	anthracoses
anthracène	m	anthracènes
anthraquinone	f	anthraquinones
anthrax	m	anthrax
anthropocentrisme	m	anthropocentrismes
anthropogenèse	f	anthropogenèses
anthropogénie	f	anthropogénies
anthropologie	f	anthropologies
anthropomorphisation	f	anthropomorphisations
anthropomorphisme	m	anthropomorphismes
anthropométrie	f	anthropométries
anthroponyme	m	anthroponymes
anthropophage	m	anthropophages
anthropophagie	f	anthropophagies
anthropopithèque	m	anthropopithèques
anthrène	m	anthrènes
anthère	f	anthères
anthémis	f	anthémis
anthérozoïde	m	anthérozoïdes
anti-américanisme	m	anti-américanismes
antiacide	m	antiacides
antialcoolisme	m	antialcoolismes
antiallergique	m	antiallergiques
antiaméricanisme	f	antiaméricanismes
antiatome	m	antiatomes
antibiotique	m	antibiotiques
antibois	m	antibois
antiboise	f	antiboises
antibrouillage	m	antibrouillages
anticancéreux	m	anticancéreux
anticathode	f	anticathodes
antichambre	f	antichambres
antichrèse	f	antichrèses
anticipation	f	anticipations
anticlérical	m	anticléricaux
anticléricale	f	anticléricales
anticléricalisme	m	anticléricalismes
anticoagulant	m	anticoagulants
anticolonialisme	m	anticolonialismes
anticommunisme	m	anticommunismes
anticonformisme	m	anticonformismes
anticorps	m	anticorps
anticorpuscule	m	anticorpuscules
anticryptogamique	m	anticryptogamiques
anticyclone	m	anticyclones
antidatage	m	antidatages
antidatation	f	antidatations
antidate	f	antidates
antidote	m	antidotes
antidéflagrant	m	antidéflagrants
antidépresseur	m	antidépresseurs
antienne	f	antiennes
antigel	m	antigels
antigravitation	f	antigravitations
antigène	m	antigènes
antihalo	m	antihalos
antihistaminique	m	antihistaminiques
antihéros	m	antihéros
antillais	m	antillais
antillaise	f	antillaises
antilogarithme	m	antilogarithmes
antilope	f	antilopes
antimatière	f	antimatières
antimilitarisme	m	antimilitarismes
antimite	m	antimites
antimoine	m	antimoines
antimonial	m	antimonials
antimoniure	m	antimoniures
antimorale	f	antimorales
antiméridien	m	antiméridiens
antinomie	f	antinomies
antioxydant	m	antioxydants
antipaludique	m	antipaludiques
antipaludéen	m	antipaludéens
antipape	m	antipapes
antiparasitage	m	antiparasitages
antiparasite	m	antiparasites
antiparlementarisme	m	antiparlementarismes
antiparticule	f	antiparticules
antipathie	f	antipathies
antipatriotisme	m	antipatriotismes
antiphonaire	m	antiphonaires
antiphrase	f	antiphrases
antipode	m	antipodes
antipyrétique	m	antipyrétiques
antiquaille	f	antiquailles
antiquité	f	antiquités
antiracisme	m	antiracismes
antiradar	m	antiradars
antiroman	m	antiromans
antirépublicain	m	antirépublicains
antirépublicaine	f	antirépublicaines
antirétroviral	m	antirétroviraux
antirévisionnisme	m	antirévisionnismes
antiscorbutique	m	antiscorbutiques
antisepsie	f	antisepsies
antiseptique	m	antiseptiques
antiseptisation	f	antiseptisations
antispasmodique	m	antispasmodiques
antistreptolysine	f	antistreptolysines
antistrophe	f	antistrophes
antisémitisme	m	antisémitismes
antithermique	m	antithermiques
antithèse	f	antithèses
antitoxine	f	antitoxines
antituberculeux	m	antituberculeux
antivol	m	antivols
antonyme	m	antonymes
antonymie	f	antonymies
antre	m	antres
antrustion	m	antrustions
antéchrist	m	antéchrists
antécédence	f	antécédences
antécédent	m	antécédents
antéfixe	f	antéfixes
antéposition	f	antépositions
antépénultième	f	antépénultièmes
antériorité	f	antériorités
anurie	f	anuries
anus	m	anus
anxiolytique	m	anxiolytiques
anxiété	f	anxiétés
anéantissement	m	anéantissements
anémie	f	anémies
anémographe	m	anémographes
anémomètre	m	anémomètres
anémone	f	anémones
anévrisme	m	anévrismes
anévrysme	m	anévrysmes
aoriste	m	aoristes
aorte	f	aortes
aortite	f	aortites
août	m	aoûts
aoûtat	m	aoûtats
aoûtement	m	aoûtements
aoûtien	m	aoûtiens
apagogie	f	apagogies
apaisement	m	apaisements
apanage	m	apanages
apartheid	m	apartheids
aparté	m	apartés
apathie	f	apathies
apax	m	apax
apepsie	f	apepsies
aperception	f	aperceptions
aperture	f	apertures
aperçu	m	aperçus
apesanteur	f	apesanteurs
apetissement	m	apetissements
apeurement	m	apeurements
apex	m	apex
aphasie	f	aphasies
aphidien	m	aphidiens
aphonie	f	aphonies
aphorisme	m	aphorismes
aphrodisiaque	m	aphrodisiaques
aphte	m	aphtes
aphélie	m	aphélies
aphérèse	f	aphérèses
api	m	api
apicale	f	apicales
apiculteur	m	apiculteurs
apiculture	f	apicultures
apidé	m	apidés
apiol	m	apiols
apion	m	apions
apiquage	m	apiquages
apitoiement	m	apitoiements
apiècement	m	apiècements
apiéceur	m	apiéceurs
aplanat	m	aplanats
aplanissement	m	aplanissements
aplasie	f	aplasies
aplat	m	aplats
aplatissage	m	aplatissages
aplatissement	m	aplatissements
aplatisseur	m	aplatisseurs
aplatissoir	m	aplatissoirs
aplatissoire	f	aplatissoires
aplomb	m	aplombs
apnée	f	apnées
apoastre	m	apoastres
apocalypse	f	apocalypses
apocalyptisme	m	apocalyptismes
apocope	f	apocopes
apocryphe	m	apocryphes
apocynacée	f	apocynacées
apogamie	f	apogamies
apogée	m	apogées
apolitisme	m	apolitismes
apollon	m	apollons
apologie	f	apologies
